,N_NO2,Nord_Precip,Nord_Pressure,Nord_RH,Nord_Temp,Nord_Winddirection,Nord_Windspeed,weekday_Monday,weekday_Tuesday,weekday_Wednesday,weekday_Thursday,weekday_Friday,weekday_Saturday,weekday_Sunday,season_fall,season_spring,season_summer,season_winter,holiday_sunday,holiday,holiday_school,year,month,dayofyear,weekday,season
2019-03-03,23.112263,0.0,976.09064,78.313255,6.705723,200.58064,0.6000228,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2019,3,62,0,2
2019-03-04,21.405085,0.0,975.983,64.24698,8.704706,227.5125,0.5949236,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,3,63,1,2
2019-03-05,25.35177,0.01459955,966.63214,54.026035,10.752094,220.5309,1.3529743,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2019,3,64,2,2
2019-03-06,25.524046,0.0021510615,970.999,64.11031,7.236408,226.47798,0.9089201,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2019,3,65,3,2
2019-03-07,29.938992,0.0,974.99005,61.299576,8.393787,152.78679,0.80568796,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2019,3,66,4,2
2019-03-08,9.625441,0.0,968.73065,48.464233,14.472064,206.8775,2.6262681,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2019,3,67,5,2
2019-03-09,15.497582,0.024965346,976.1597,63.71365,9.918795,245.06169,0.5770711,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2019,3,68,6,2
2019-03-10,18.675177,0.0020858746,978.49664,72.00845,9.25971,237.33751,0.7264774,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2019,3,69,0,2
2019-03-11,16.074623,0.0,971.9444,63.385654,10.21577,224.47588,1.6975569,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,3,70,1,2
2019-03-12,6.4400725,0.0,974.78656,42.752563,8.439892,308.81296,0.854315,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2019,3,71,2,2
2019-03-13,24.081139,0.0,980.483,59.212315,4.601541,276.24222,0.5709287,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2019,3,72,3,2
2019-03-14,32.845554,0.09519588,974.0428,79.52496,3.3222928,266.09476,0.55409294,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2019,3,73,4,2
2019-03-15,26.86779,0.0,970.1423,67.49778,5.842651,162.8907,0.7105873,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2019,3,74,5,2
2019-03-16,22.986948,0.0,968.44684,66.34925,7.285579,248.58012,0.5945329,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2019,3,75,6,2
2019-03-17,25.50007,0.0,971.707,77.440994,8.046174,203.00475,0.49831936,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2019,3,76,0,2
2019-03-18,13.776439,0.0,969.271,58.43816,12.239558,243.61884,1.7696167,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,3,77,1,2
2019-03-19,18.371721,0.022358,976.6709,68.09008,6.5739264,259.9368,0.7826585,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2019,3,78,2,2
2019-03-20,29.00328,0.008213152,984.7595,73.92697,4.647594,209.00401,0.62823755,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2019,3,79,3,2
2019-03-21,18.109976,0.0,992.21063,58.119305,5.259677,191.09743,0.717778,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2019,3,80,4,2
2019-03-22,28.397264,0.0,994.13824,54.572678,5.7901807,262.83487,0.93157005,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2019,3,81,5,2
2019-03-23,30.657085,0.0,990.9592,53.351486,8.836934,245.23653,0.97080714,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2019,3,82,6,2
2019-03-24,22.377434,0.0,986.9377,56.18834,11.366614,251.6513,0.9689736,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2019,3,83,0,2
2019-03-25,21.00213,0.0,980.83624,57.834015,13.469216,247.2729,0.871942,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,3,84,1,2
2019-03-26,24.806007,0.020728389,975.12103,64.666954,9.7914915,245.16222,0.84488106,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2019,3,85,2,2
2019-03-27,9.700857,0.0,983.2835,55.489697,6.602909,312.89847,0.8735432,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2019,3,86,3,2
2019-03-28,25.355528,0.0,988.0838,65.129585,5.165546,229.51143,0.52499646,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2019,3,87,4,2
2019-03-29,31.644825,0.0,990.6805,65.0525,7.1583714,227.99536,0.6157073,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2019,3,88,5,2
2019-03-30,18.900484,0.0,990.462,60.960217,10.155974,217.51027,0.5533225,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2019,3,89,6,2
2019-03-31,21.45188,0.0,984.6289,60.794353,10.077957,222.15712,0.8482852,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2019,3,90,0,2
2019-04-01,15.784974,0.0,979.20044,56.184925,13.036384,240.09656,0.79529387,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,4,91,1,2
2019-04-02,23.394321,0.0,979.4585,61.104702,12.089276,171.77126,0.7326731,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2019,4,92,2,2
2019-04-03,21.826382,0.0,976.3492,61.87209,11.366391,191.42047,0.7573085,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2019,4,93,3,2
2019-04-04,24.761345,0.0,969.24506,65.55945,11.8607645,165.01364,1.2696079,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2019,4,94,4,2
2019-04-05,20.072496,0.0,964.71185,68.11735,11.295159,235.35533,1.137035,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2019,4,95,5,2
2019-04-06,16.82986,0.24000297,964.62396,85.30847,9.523334,203.00475,0.43738028,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2019,4,96,6,2
2019-04-07,11.202239,0.004171753,967.75323,81.80738,8.544503,160.99953,0.49670246,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2019,4,97,0,2
2019-04-08,10.094524,0.0041065677,966.852,74.106094,10.4694,183.96413,0.63888365,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,4,98,1,2
2019-04-09,15.61759,0.018772898,967.26666,66.83797,12.893977,261.34738,0.48578033,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2019,4,99,2,2
2019-04-10,11.764001,0.0,967.6059,58.31726,14.710607,290.27872,0.6504219,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2019,4,100,3,2
2019-04-11,19.565054,0.19841744,968.7686,87.567474,10.879508,269.18912,0.34914532,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2019,4,101,4,2
2019-04-12,10.036905,0.37447855,972.63794,82.62448,7.6892624,295.25723,0.38592634,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2019,4,102,5,2
2019-04-13,6.944382,0.0,975.67194,53.115192,8.727828,320.5897,0.7524099,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2019,4,103,6,2
2019-04-14,11.574779,0.010233833,977.0058,60.823368,7.7390885,161.50697,0.7412429,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2019,4,104,0,2
2019-04-15,11.771774,0.16745682,977.31683,88.720314,6.339405,198.50035,0.23778516,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2019,4,105,1,2
2019-04-16,13.475281,0.004106581,980.8035,68.34358,9.63847,227.0481,0.5170001,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2019,4,106,2,2
2019-04-17,19.541195,0.0,980.32745,60.821827,9.737608,199.63629,0.8964457,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2019,4,107,3,2
2019-04-18,20.374884,0.0,982.00665,57.63501,11.97889,139.3582,0.92742187,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2019,4,108,4,2
2019-04-19,18.181194,0.0,987.3107,62.116337,11.865883,176.4898,0.82688546,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2019,4,109,5,2
2019-04-20,19.778036,0.0,989.3226,56.853283,13.695347,208.75212,0.83452827,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2019,4,110,6,2
2019-04-21,15.554306,0.0,987.76605,51.643585,13.974332,145.73839,0.8903269,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2019,4,111,0,2
2019-04-22,13.254298,0.0,981.27386,51.30016,14.770005,172.14229,0.8364641,1,0,0,0,0,0,0,0,1,0,0,0,1,1,2019,4,112,1,2
2019-04-23,9.924987,0.0,972.7353,53.82156,15.716577,114.52184,1.1068264,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2019,4,113,2,2
2019-04-24,12.06227,0.17169218,972.0301,82.389305,10.693977,112.37125,0.4364983,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2019,4,114,3,2
2019-04-25,9.851367,0.004171739,974.07477,76.98302,14.069055,168.62886,0.9522807,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2019,4,115,4,2
2019-04-26,11.76084,0.0,975.4827,55.57924,18.263075,210.6471,1.7007608,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2019,4,116,5,2
2019-04-27,25.065092,0.0,973.13525,57.009464,17.629404,187.03485,0.8345201,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2019,4,117,6,2
2019-04-28,4.9750657,0.012645652,974.7199,56.211933,13.695785,232.64471,0.58591616,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2019,4,118,0,2
2019-04-29,5.7647243,0.0,975.8475,52.538635,11.92154,242.04057,0.6379966,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,4,119,1,2
2019-04-30,11.331615,0.0020858645,974.3615,52.36722,10.935191,260.68198,0.39189827,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2019,4,120,2,2
2019-05-01,15.854021,0.09725245,972.50885,72.36496,10.353574,243.98889,0.5138199,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2019,5,121,3,2
2019-05-02,7.8042474,0.0,973.0047,54.648693,13.500676,244.13713,0.61857826,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2019,5,122,4,2
2019-05-03,16.21173,0.0,969.45624,45.04083,17.028624,150.1757,1.0371021,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2019,5,123,5,2
2019-05-04,12.220311,0.32884997,968.69025,68.07328,13.252484,207.09216,0.5965298,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2019,5,124,6,2
2019-05-05,6.1647763,0.34625402,966.978,86.79876,9.781639,148.64809,0.31391066,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2019,5,125,0,2
2019-05-06,3.4672637,0.055601675,968.44434,70.25118,6.603473,262.64453,0.4335022,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,5,126,1,2
2019-05-07,7.4998784,0.0,973.8311,56.79788,7.2074323,298.10873,0.5654579,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2019,5,127,2,2
2019-05-08,16.363424,0.0,978.00635,57.11597,9.296523,203.41008,0.55512935,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2019,5,128,3,2
2019-05-09,14.616807,0.0,972.4952,60.683987,11.435447,114.46758,1.1412737,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2019,5,129,4,2
2019-05-10,18.178303,0.15148525,966.1821,82.836555,10.31772,146.27113,0.5474132,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2019,5,130,5,2
2019-05-11,15.338509,0.0020858943,971.5391,70.65243,12.429534,140.94617,0.83043355,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2019,5,131,6,2
2019-05-12,10.011604,0.05749197,972.8151,65.17687,15.033794,138.38054,0.85716623,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2019,5,132,0,2
2019-05-13,3.3181512,0.05618672,978.58203,70.7786,10.88763,274.96368,0.58233094,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,5,133,1,2
2019-05-14,2.9141278,0.026855668,984.90814,57.17183,10.099408,299.94272,1.009107,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2019,5,134,2,2
2019-05-15,3.2824924,0.0020858794,982.31494,48.661922,9.368264,262.97452,0.84398514,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2019,5,135,3,2
2019-05-16,12.418069,0.0022162448,975.4267,62.78539,9.624858,245.93718,0.5115432,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2019,5,136,4,2
2019-05-17,10.144845,0.0,974.1888,62.635395,10.97379,139.79457,0.7386987,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2019,5,137,5,2
2019-05-18,7.3615956,0.0,972.3071,69.7299,12.420521,107.40058,0.83306265,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2019,5,138,6,2
2019-05-19,6.866488,0.0,970.5296,71.789406,13.145566,177.62624,0.5384983,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2019,5,139,0,2
2019-05-20,9.939835,0.022749087,966.5325,81.31747,13.868768,150.25621,0.5720025,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,5,140,1,2
2019-05-21,11.372479,0.16967148,964.24756,84.99954,13.618057,211.12386,0.4044954,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2019,5,141,2,2
2019-05-22,11.094335,0.0020206969,967.92114,73.31118,14.225593,155.67068,0.64609647,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2019,5,142,3,2
2019-05-23,12.627528,0.0,972.8123,62.623325,15.854561,178.73317,0.50786835,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2019,5,143,4,2
2019-05-24,13.338947,0.047714427,976.30536,63.507183,15.259072,176.0014,0.43839884,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2019,5,144,5,2
2019-05-25,11.896754,0.0,974.7601,56.1033,17.421041,146.86646,0.69451284,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2019,5,145,6,2
2019-05-26,12.787644,0.0,974.989,61.940586,17.498672,112.41339,0.8579426,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2019,5,146,0,2
2019-05-27,12.002083,0.0,975.05536,63.176407,19.006819,147.33331,0.7920329,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,5,147,1,2
2019-05-28,20.985712,0.11146245,972.12836,86.94376,15.377895,70.19222,0.6016376,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2019,5,148,2,2
2019-05-29,13.636607,0.36417952,966.84204,84.96637,14.852455,138.89342,0.32708082,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2019,5,149,3,2
2019-05-30,9.499308,0.29775575,974.2216,82.18528,12.165123,241.31856,0.38055697,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2019,5,150,4,2
2019-05-31,7.3739476,0.10488048,982.66205,76.27471,12.127025,190.77214,0.2992058,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2019,5,151,5,2
2019-06-01,10.975648,0.0,983.8267,66.94769,15.533101,149.41982,0.40703693,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2019,6,152,6,3
2019-06-02,9.698937,0.0,981.35126,57.478073,19.816477,131.16328,0.70253664,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2019,6,153,0,3
2019-06-03,10.351673,0.0,979.4131,64.11654,20.940012,151.95631,0.5727393,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,6,154,1,3
2019-06-04,13.256354,0.06407558,977.1495,67.45698,20.80287,117.82038,0.6294614,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2019,6,155,2,3
2019-06-05,13.135837,0.0063879937,974.39154,65.91469,20.740467,122.44752,0.6943712,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2019,6,156,3,3
2019-06-06,11.570312,0.0,971.0893,69.99961,20.923555,121.02793,0.8320429,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2019,6,157,4,3
2019-06-07,10.766349,0.0,971.5274,82.04577,19.246315,120.162445,0.71704704,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2019,6,158,5,3
2019-06-08,11.449887,0.0020858794,974.9917,63.62821,21.57305,173.25429,0.9082978,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2019,6,159,6,3
2019-06-09,10.749885,0.0,980.196,56.259624,21.87886,141.67815,0.96209645,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2019,6,160,0,3
2019-06-10,5.690719,0.004041381,982.9424,57.454327,22.040346,139.52518,0.7118041,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2019,6,161,1,3
2019-06-11,7.7383795,0.00827833,976.59204,63.00945,23.67203,94.360146,0.89931536,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2019,6,162,2,3
2019-06-12,17.423336,0.008213143,973.71124,68.95166,23.574919,113.911934,0.80238676,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2019,6,163,3,3
2019-06-13,12.09817,0.0,972.9541,64.065544,24.301996,108.82211,1.0705377,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2019,6,164,4,3
2019-06-14,11.663574,0.0,973.52515,60.303905,25.417473,146.04576,1.0828642,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2019,6,165,5,3
2019-06-15,18.146181,0.0,978.0095,54.25296,25.692743,125.96995,0.8708251,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2019,6,166,6,3
2019-06-16,16.826445,0.0,975.1126,64.318016,24.820036,99.80358,0.78290147,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2019,6,167,0,3
2019-06-17,7.7647796,0.22970562,976.2354,69.22479,22.440474,138.10739,0.58225673,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,6,168,1,3
2019-06-18,11.782428,0.0061924458,979.4316,63.881023,21.588007,183.35881,0.4475759,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2019,6,169,2,3
2019-06-19,12.10214,0.0,977.4673,68.26002,22.43962,157.44858,0.72073585,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2019,6,170,3,3
2019-06-20,12.550071,0.05553649,974.0957,72.42771,21.259024,150.80807,0.62144166,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2019,6,171,4,3
2019-06-21,7.3594236,0.00827831,973.4151,67.08346,22.703041,190.33717,0.5659495,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2019,6,172,5,3
2019-06-22,9.208199,0.010429382,977.35126,67.986565,21.856634,128.84953,0.6668966,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2019,6,173,6,3
2019-06-23,10.78897,0.41560784,978.0948,85.20582,18.86909,135.73964,0.39035785,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2019,6,174,0,3
2019-06-24,8.076528,0.31079257,977.2517,87.70856,19.007433,123.893486,0.45469078,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,6,175,1,3
2019-06-25,7.4616003,0.0,981.3347,65.90527,23.016813,125.505226,0.5401657,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2019,6,176,2,3
2019-06-26,10.714362,0.0,984.293,66.87376,24.429077,133.73225,0.77119875,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2019,6,177,3,3
2019-06-27,10.740864,0.0,984.4122,64.89648,26.33316,105.470695,0.80780387,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2019,6,178,4,3
2019-06-28,14.117805,0.031092599,979.6294,66.392685,28.077135,179.5893,0.6903939,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2019,6,179,5,3
2019-06-29,10.675841,0.0020858645,980.7207,57.928333,23.58343,200.55678,0.7402025,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2019,6,180,6,3
2019-06-30,8.287165,0.0,982.4157,59.498295,21.833115,178.063,0.91152817,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2019,6,181,0,3
2019-07-01,8.592191,0.0,980.56714,61.366283,24.22394,141.49934,0.89755464,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,7,182,1,3
2019-07-02,14.796687,0.0,976.9223,57.13934,26.9681,130.86513,0.74468994,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2019,7,183,2,3
2019-07-03,10.714208,0.024378687,977.7037,66.08293,23.874237,148.84845,0.6543133,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2019,7,184,3,3
2019-07-04,10.250716,0.2068913,979.5989,76.34156,20.81147,131.87563,0.7245242,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2019,7,185,4,3
2019-07-05,8.629042,0.0020206869,981.07666,63.90584,20.774366,151.24841,0.8136106,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2019,7,186,5,3
2019-07-06,11.8783245,0.0,976.70703,62.208477,23.092936,110.48212,0.69994026,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2019,7,187,6,3
2019-07-07,10.018226,0.022879481,973.0762,63.02829,24.121298,104.31762,0.87149286,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2019,7,188,0,3
2019-07-08,9.05713,0.058142226,971.1848,71.822914,21.030167,180.6191,0.49701604,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2019,7,189,1,3
2019-07-09,13.691671,0.020793587,975.8808,83.29699,17.483906,154.13116,0.7617285,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2019,7,190,2,3
2019-07-10,10.073782,0.0020858794,976.2514,75.211075,17.446192,91.605934,0.69617194,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2019,7,191,3,3
2019-07-11,11.679979,0.0,976.70654,59.419613,17.213371,124.401825,0.7337873,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2019,7,192,4,3
2019-07-12,15.140511,0.0,975.3152,53.566006,18.326986,132.28395,0.8804088,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2019,7,193,5,3
2019-07-13,17.552359,0.14868392,973.9388,74.347855,18.054594,149.9998,0.6092501,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2019,7,194,6,3
2019-07-14,10.142345,0.016621828,972.83417,64.5893,18.555773,172.67511,0.4607984,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2019,7,195,0,3
2019-07-15,5.0555015,0.0,973.86035,56.841476,20.136402,217.68071,0.5374579,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2019,7,196,1,3
2019-07-16,9.749788,0.0,974.9385,57.430935,19.121721,101.53344,0.72784644,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2019,7,197,2,3
2019-07-17,11.700267,0.0,974.96136,56.550777,20.625631,133.14749,0.7946608,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2019,7,198,3,3
2019-07-18,11.987564,0.28556642,974.2632,62.26825,20.905806,110.92652,0.94006366,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2019,7,199,4,3
2019-07-19,11.521789,0.012384896,974.346,73.2541,19.273802,134.0174,0.7354943,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2019,7,200,5,3
2019-07-20,14.557125,0.0020858843,976.99316,61.62439,21.74907,119.425446,0.7783912,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2019,7,201,6,3
2019-07-21,9.77856,0.0,977.3821,62.445114,24.226898,106.623726,0.7366526,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2019,7,202,0,3
2019-07-22,8.498978,0.008408676,980.22894,65.095764,24.46203,169.45229,0.476205,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2019,7,203,1,3
2019-07-23,10.30342,0.0020206969,983.49536,63.710964,23.822634,118.629616,0.86542743,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2019,7,204,2,3
2019-07-24,13.409324,0.0,980.9307,57.506817,25.712072,100.7898,0.8488209,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2019,7,205,3,3
2019-07-25,9.835208,0.0020858645,978.95404,59.929462,26.105726,117.5658,0.875344,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2019,7,206,4,3
2019-07-26,11.89116,0.0,977.86725,62.207718,27.188967,107.144615,0.92641455,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2019,7,207,5,3
2019-07-27,13.944243,0.22338282,971.8271,76.595825,24.582342,105.233604,0.733849,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2019,7,208,6,3
2019-07-28,12.369431,0.34155917,965.6237,76.13531,22.461432,102.35322,0.8579163,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2019,7,209,0,3
2019-07-29,5.905402,0.31783396,963.0629,91.090454,19.073032,103.422935,0.45484212,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2019,7,210,1,3
2019-07-30,11.059,0.107877344,968.18353,79.9182,21.559767,154.78648,0.4757649,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2019,7,211,2,3
2019-07-31,10.384975,0.0,972.2753,63.182495,24.693674,153.94287,0.558667,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2019,7,212,3,3
2019-08-01,13.31698,0.2338122,974.8325,66.89841,23.873627,176.42351,0.76633555,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2019,8,213,4,3
2019-08-02,8.126397,0.0,976.9637,61.023815,23.226469,167.51472,0.66383225,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2019,8,214,5,3
2019-08-03,15.625525,0.12599842,974.28345,84.77551,19.881937,160.49727,0.39167786,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2019,8,215,6,3
2019-08-04,7.3764787,0.0061272583,974.03375,64.580025,19.60467,188.41133,0.41376242,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2019,8,216,0,3
2019-08-05,13.43213,0.0,977.1573,66.35714,19.286663,138.27197,0.62569106,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2019,8,217,1,3
2019-08-06,13.649749,0.0,976.1066,65.33752,21.498903,146.32954,0.8578388,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2019,8,218,2,3
2019-08-07,15.191605,0.0,974.4566,66.6344,23.850946,155.88893,0.66298443,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2019,8,219,3,3
2019-08-08,12.339704,0.0,971.4926,62.873814,24.736906,140.53973,0.7675233,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2019,8,220,4,3
2019-08-09,11.84822,0.05827421,975.3528,79.1726,20.690351,139.45659,0.54062843,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2019,8,221,5,3
2019-08-10,11.0709095,0.0020206769,976.10864,70.13418,23.23607,137.705,0.66447526,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2019,8,222,6,3
2019-08-11,9.114806,0.0,975.4091,65.35333,26.371103,144.83806,0.74492025,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2019,8,223,0,3
2019-08-12,5.817329,0.245806,978.83307,75.899025,22.827078,162.80347,0.5296883,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2019,8,224,1,3
2019-08-13,9.794221,0.0,974.5225,66.933624,25.15719,125.06736,0.7783056,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2019,8,225,2,3
2019-08-14,7.028026,0.03526436,976.4129,67.94886,21.085665,187.10518,0.54191786,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2019,8,226,3,3
2019-08-15,10.662661,0.12873612,977.95483,62.54126,18.219023,187.83209,0.44844016,0,0,0,1,0,0,0,0,0,1,0,0,1,1,2019,8,227,4,3
2019-08-16,8.803222,0.0,977.3911,59.690823,18.298721,154.83195,0.8320253,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2019,8,228,5,3
2019-08-17,14.567214,0.0,978.2966,64.58596,19.246767,145.4443,0.6445984,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2019,8,229,6,3
